ID,block,frequency,trial,cue,target,targOrient,response,RT
19,5,4,5,lower,congRight,180,1,0.43535
19,5,4,6,centre,congLeft,0,1,0.649095
19,5,4,7,centre,congLeft,180,1,0.519425
19,5,4,8,centre,congRight,0,1,0.53238
19,5,4,9,centre,congLeft,0,1,0.66844
19,5,4,10,lower,congLeft,180,1,0.41865
19,5,4,11,centre,congRight,180,1,0.418845
19,5,4,12,blank,incongRight,0,1,0.620455
19,5,4,13,upper,congLeft,0,1,0.449585
19,5,4,14,centre,incongLeft,180,1,0.68216
19,5,4,15,blank,incongLeft,0,1,0.665985
19,5,4,16,blank,congLeft,0,1,0.550465
19,5,4,17,lower,incongRight,180,1,0.480875
19,5,4,18,centre,congRight,180,1,0.63231
19,5,4,19,upper,incongLeft,0,1,0.549585
19,5,4,20,centre,congLeft,180,1,0.535445
19,5,4,21,upper,incongLeft,0,1,0.549785
19,5,4,22,upper,incongRight,0,1,0.61573
19,5,4,23,blank,congRight,180,1,0.565765
19,5,4,24,upper,congRight,0,1,0.46785
19,5,4,25,centre,incongRight,180,1,0.58256
19,5,4,26,centre,congRight,0,1,0.43462
19,5,4,27,centre,incongRight,0,1,0.832385
19,5,4,28,blank,congLeft,180,1,0.535615
19,5,4,29,blank,congRight,0,1,0.51909
19,5,4,30,blank,congLeft,180,1,0.567485
19,5,4,31,blank,incongRight,180,1,0.682515
19,5,4,32,lower,congRight,180,1,0.66715
19,5,4,33,blank,incongLeft,0,1,0.715735
19,5,4,34,blank,congLeft,0,1,0.683825
19,5,4,35,centre,incongRight,0,1,0.65864
19,5,4,36,centre,incongRight,180,1,0.686825
19,5,4,37,lower,incongRight,180,1,0.466305
19,5,4,38,centre,incongLeft,0,1,0.553315
19,5,4,39,upper,congRight,0,1,0.449525
19,5,4,40,blank,congRight,180,1,0.5687
19,5,4,41,blank,incongRight,0,1,0.615905
19,5,4,42,centre,incongLeft,0,1,0.56621
19,5,4,43,lower,congLeft,180,1,0.400855
19,5,4,44,upper,incongRight,0,1,0.536005
19,5,4,45,lower,incongLeft,180,1,0.538535
19,5,4,46,centre,incongLeft,180,1,0.73386
19,5,4,47,blank,congRight,0,1,0.46619
19,5,4,48,blank,incongRight,180,1,0.59905
19,6,0,1,centre,congLeft,0,1,0.56425
19,6,0,2,blank,congRight,0,1,0.532875
19,6,0,3,blank,congLeft,0,1,0.452065
19,6,0,4,centre,incongRight,180,1,0.69896
19,6,0,5,lower,congLeft,180,1,0.41897
19,6,0,6,blank,congRight,180,1,0.535375
19,6,0,7,lower,incongRight,180,1,0.52158
19,6,0,8,blank,congRight,180,1,0.515925
19,6,0,9,blank,incongRight,180,1,0.60764
19,6,0,10,upper,incongLeft,0,1,0.46606
19,6,0,11,lower,congLeft,180,1,0.401205
19,6,0,12,blank,incongLeft,180,1,0.68286
19,6,0,13,centre,congLeft,180,1,0.503785
19,6,0,14,blank,incongRight,180,1,0.58356
19,6,0,15,lower,incongRight,180,1,0.50019
19,6,0,16,blank,congLeft,0,1,0.549195
19,6,0,17,lower,congRight,180,1,0.43297
19,6,0,18,lower,incongLeft,180,1,0.5656
19,6,0,19,centre,congLeft,180,1,0.604965
19,6,0,20,upper,congLeft,0,1,0.38315
19,6,0,21,blank,congLeft,180,1,0.420695
19,6,0,22,centre,incongLeft,180,1,0.67437
19,6,0,23,upper,incongLeft,0,1,0.48294
19,6,0,24,upper,incongRight,0,1,0.472025
19,6,0,25,upper,congRight,0,1,0.366355
19,6,0,26,centre,congLeft,0,1,0.516345
19,6,0,27,centre,congRight,0,1,0.516925
19,6,0,28,blank,congLeft,180,1,0.4995
19,6,0,29,centre,congRight,180,1,0.523505
19,6,0,30,blank,incongLeft,0,1,0.682315
19,6,0,31,centre,incongLeft,0,1,0.6031
19,6,0,32,blank,incongLeft,0,1,0.6842
19,6,0,33,centre,incongRight,0,0,0.451195
19,6,0,34,centre,incongLeft,180,1,1.03638
19,6,0,35,upper,incongRight,0,1,0.48359
19,6,0,36,lower,incongLeft,180,1,0.467165
19,6,0,37,centre,congRight,0,1,0.466455
19,6,0,38,blank,congRight,0,1,0.48273
19,6,0,39,blank,incongRight,0,1,0.615745
19,6,0,40,centre,congRight,180,1,0.65051
19,6,0,41,blank,incongRight,0,1,0.563505
19,6,0,42,centre,incongRight,180,0,0.43657
19,6,0,43,centre,incongLeft,0,1,0.617395
19,6,0,44,upper,congRight,0,1,0.42141
19,6,0,45,upper,congLeft,0,1,0.416765
19,6,0,46,lower,congRight,180,1,0.450805
19,6,0,47,centre,incongRight,0,1,0.635885
19,6,0,48,blank,incongLeft,180,1,0.668665
19,7,7,1,upper,incongLeft,0,1,0.836745
19,7,7,2,lower,incongRight,180,1,0.599015
19,7,7,3,lower,congRight,180,1,0.42296
19,7,7,4,centre,congRight,180,1,0.438785
19,7,7,5,blank,congRight,0,1,0.488565
19,7,7,6,blank,incongLeft,180,1,0.58329
19,7,7,7,centre,incongLeft,0,1,0.550935
19,7,7,8,centre,congLeft,180,1,0.45089
19,7,7,9,upper,congLeft,0,1,0.380415
19,7,7,10,blank,congLeft,180,1,0.516205
19,7,7,11,lower,incongLeft,180,1,0.56603
19,7,7,12,upper,incongRight,0,1,0.485935
19,7,7,13,centre,incongLeft,180,1,0.61592
19,7,7,14,blank,congRight,0,1,0.60127
19,7,7,15,blank,congLeft,0,1,0.54951
19,7,7,16,lower,congLeft,180,1,0.399575
19,7,7,17,centre,congLeft,180,1,0.44947
19,7,7,18,blank,incongLeft,0,1,0.600895
19,7,7,19,blank,incongRight,180,1,0.60454
19,7,7,20,blank,incongLeft,180,1,0.7325
19,7,7,21,blank,congRight,180,1,0.569615
19,7,7,22,blank,congRight,180,1,0.53429
19,7,7,23,lower,congRight,180,1,0.399565
19,7,7,24,centre,congLeft,0,1,0.49958
19,7,7,25,centre,incongRight,180,0,0.433485
19,7,7,26,blank,congLeft,0,1,0.51877
19,7,7,27,centre,incongRight,0,1,0.751505
19,7,7,28,centre,congLeft,0,1,0.517705
19,7,7,29,centre,congRight,0,1,0.449505
19,7,7,30,blank,incongRight,180,1,0.798905
19,7,7,31,blank,congLeft,180,1,0.76865
19,7,7,32,upper,incongRight,0,1,0.63202
19,7,7,33,blank,incongLeft,0,1,0.849165
19,7,7,34,centre,congRight,0,1,0.61558
19,7,7,35,centre,incongLeft,180,1,0.715835
19,7,7,36,centre,incongRight,0,1,0.57174
19,7,7,37,lower,congLeft,180,1,0.451125
19,7,7,38,blank,incongRight,0,1,0.58769
19,7,7,39,blank,incongRight,0,1,0.502125
19,7,7,40,upper,congRight,0,1,0.921195
19,7,7,41,centre,incongRight,180,1,0.73653
19,7,7,42,upper,congRight,0,1,0.384015
19,7,7,43,lower,incongLeft,180,1,0.48767
19,7,7,44,centre,congRight,180,1,0.521225
19,7,7,45,upper,congLeft,0,1,0.449525
19,7,7,46,upper,incongLeft,0,1,0.639935
19,7,7,47,centre,incongLeft,0,1,0.468955
19,7,7,48,lower,incongRight,180,0,0.33343
19,8,0,1,upper,incongRight,0,1,0.599515
19,8,0,2,centre,congRight,0,1,0.52063
19,8,0,3,upper,congLeft,0,1,0.416435
19,8,0,4,upper,congRight,0,1,0.43549
19,8,0,5,blank,congRight,180,1,0.666
19,8,0,6,centre,congRight,0,1,0.48186
19,8,0,7,lower,incongLeft,180,1,0.632515
19,8,0,8,lower,congRight,180,1,0.44981
19,8,0,9,lower,congRight,180,1,0.44937
19,8,0,10,centre,congRight,180,1,0.51576
19,8,0,11,blank,congLeft,180,1,0.55105
19,8,0,12,lower,congLeft,180,1,0.44072
19,8,0,13,blank,incongLeft,180,1,0.71564
19,8,0,14,blank,congRight,0,1,0.516085
19,8,0,15,centre,incongLeft,0,1,1.164275
19,8,0,16,blank,congLeft,180,1,0.532995
19,8,0,17,blank,congLeft,0,1,0.537035
19,8,0,18,upper,congLeft,0,1,0.443405
19,8,0,19,blank,congRight,0,1,0.54731
19,8,0,20,centre,incongRight,180,1,0.699675
19,8,0,21,lower,incongRight,180,1,0.537925
19,8,0,22,blank,incongLeft,180,1,0.58244
19,8,0,23,centre,incongLeft,0,1,0.698925
19,8,0,24,lower,incongRight,180,1,0.50269
19,8,0,25,centre,congRight,180,1,0.53324
19,8,0,26,lower,congLeft,180,1,0.41646
19,8,0,27,centre,incongLeft,180,1,0.68239
19,8,0,28,blank,incongRight,180,1,0.52016
19,8,0,29,upper,congRight,0,1,0.434375
19,8,0,30,centre,incongLeft,180,1,0.56539
19,8,0,31,centre,congLeft,0,1,0.516805
19,8,0,32,upper,incongLeft,0,1,0.54934
19,8,0,33,blank,incongRight,0,1,0.667275
19,8,0,34,blank,congRight,180,1,0.53226
19,8,0,35,blank,congLeft,0,1,0.51747
19,8,0,36,lower,incongLeft,180,1,0.683905
19,8,0,37,upper,incongRight,0,1,0.63537
19,8,0,38,blank,incongLeft,0,1,0.60269
19,8,0,39,centre,congLeft,0,1,0.484585
19,8,0,40,blank,incongRight,0,1,0.59912
19,8,0,41,centre,congLeft,180,1,0.49961
19,8,0,42,upper,incongLeft,0,1,0.48264
19,8,0,43,centre,congLeft,180,1,0.516135
19,8,0,44,blank,incongLeft,0,1,0.66594
19,8,0,45,centre,incongRight,180,1,0.650785
19,8,0,46,blank,incongRight,180,1,0.78436
19,8,0,47,centre,incongRight,0,1,0.601325
19,8,0,48,centre,incongRight,0,1,0.59935
19,9,7,1,blank,congRight,180,1,0.56829
19,9,7,2,centre,congRight,0,1,0.483125
19,9,7,3,lower,incongLeft,180,0,0.387145
19,9,7,4,blank,incongLeft,0,1,0.70153
19,9,7,5,lower,incongRight,180,1,0.565515
19,9,7,6,blank,incongRight,0,1,1.147925
19,9,7,7,centre,incongLeft,180,1,0.56585
19,9,7,8,centre,congRight,180,1,0.550325
19,9,7,9,centre,incongLeft,0,0,0.383435
19,9,7,10,centre,congLeft,180,1,0.437675
19,9,7,11,upper,incongLeft,0,1,0.449485
19,9,7,12,centre,incongRight,180,1,0.666145
19,9,7,13,upper,incongRight,0,0,0.403475
19,9,7,14,centre,incongRight,180,1,0.6843
19,9,7,15,lower,incongRight,180,1,0.57472
19,9,7,16,centre,incongLeft,0,1,0.61541
19,9,7,17,blank,congLeft,0,1,0.5847
19,9,7,18,upper,incongRight,0,1,0.53289
19,9,7,19,blank,incongLeft,180,1,0.648545
19,9,7,20,centre,congLeft,0,1,0.516125
19,9,7,21,blank,incongRight,180,1,0.73179
19,9,7,22,lower,congLeft,180,1,0.49859
19,9,7,23,lower,congRight,180,1,0.49979
19,9,7,24,blank,congRight,180,1,0.74991
19,9,7,25,upper,congRight,0,1,0.384855
19,9,7,26,upper,incongLeft,0,1,0.599045
19,9,7,27,centre,congRight,0,1,0.766945
19,9,7,28,blank,incongRight,180,1,0.63228
19,9,7,29,blank,congLeft,180,1,0.59905
19,9,7,30,centre,incongLeft,180,1,1.46495
19,9,7,31,centre,congLeft,0,1,0.59915
19,9,7,32,blank,congRight,0,0,0.102115
19,9,7,33,lower,congRight,180,1,0.48259
19,9,7,34,lower,incongLeft,180,1,0.582645
19,9,7,35,centre,congLeft,180,1,0.570545
19,9,7,36,blank,incongRight,0,1,0.70069
19,9,7,37,upper,congLeft,0,1,0.59874
19,9,7,38,blank,incongLeft,0,1,0.723005
19,9,7,39,centre,incongRight,0,1,1.09829
19,9,7,40,centre,congRight,180,1,0.71743
19,9,7,41,blank,congRight,0,1,0.515835
19,9,7,42,upper,congRight,0,1,0.432665
19,9,7,43,blank,congLeft,0,1,0.615645
19,9,7,44,blank,incongLeft,180,1,0.765025
19,9,7,45,lower,congLeft,180,1,0.455865
19,9,7,46,blank,congLeft,180,1,0.532375
19,9,7,47,upper,congLeft,0,1,0.582375
19,9,7,48,centre,incongRight,0,1,0.765765
20,1,7,1,centre,incongRight,180,1,0.57754
20,1,7,2,centre,congLeft,180,1,0.500995
20,1,7,3,blank,congRight,0,1,0.66052
20,1,7,4,upper,incongRight,0,1,0.66332
20,1,7,5,centre,congLeft,0,1,0.514805
20,1,7,6,centre,incongRight,0,1,0.6321
20,1,7,7,lower,congRight,180,1,0.465705
20,1,7,8,upper,congLeft,0,1,0.38295
20,1,7,9,centre,congLeft,0,1,0.46908
20,1,7,10,upper,incongRight,0,1,0.46505
20,1,7,11,upper,congRight,0,1,0.43352
20,1,7,12,blank,congRight,180,1,0.57043
20,1,7,13,lower,congLeft,180,1,0.445335
20,1,7,14,centre,congRight,180,1,0.431215
20,1,7,15,centre,incongLeft,0,1,0.584795
20,1,7,16,lower,incongLeft,180,1,0.519385
20,1,7,17,upper,congLeft,0,1,0.365405
20,1,7,18,blank,incongRight,0,1,0.619375
20,1,7,19,centre,congRight,0,1,0.44521
20,1,7,20,blank,incongLeft,0,1,0.578065
20,1,7,21,centre,incongLeft,0,1,0.57721
20,1,7,22,upper,incongLeft,0,1,0.45916
20,1,7,23,blank,incongRight,0,1,0.556695
20,1,7,24,lower,congLeft,180,1,0.45164
20,1,7,25,centre,incongRight,0,1,0.57732
20,1,7,26,lower,incongRight,180,1,0.54954
20,1,7,27,lower,congRight,180,1,0.42464
20,1,7,28,centre,incongLeft,180,1,0.62366
20,1,7,29,blank,congLeft,0,1,0.55611
20,1,7,30,blank,congRight,180,1,0.50773
20,1,7,31,blank,incongLeft,180,1,0.61814
20,1,7,32,blank,incongLeft,0,1,0.4926
20,1,7,33,centre,incongLeft,180,1,0.59093
20,1,7,34,blank,congLeft,180,1,0.53269
20,1,7,35,lower,incongRight,180,1,0.507995
20,1,7,36,centre,congRight,180,1,0.659735
20,1,7,37,blank,incongRight,180,1,0.681805
20,1,7,38,blank,congLeft,180,1,0.527735
20,1,7,39,blank,incongRight,180,1,0.49521
20,1,7,40,blank,congRight,0,1,0.68115
20,1,7,41,centre,congRight,0,1,0.55731
20,1,7,42,centre,congLeft,180,1,0.658315
20,1,7,43,lower,incongLeft,180,1,0.597485
20,1,7,44,blank,congLeft,0,1,0.6404
20,1,7,45,centre,incongRight,180,1,0.680805
20,1,7,46,upper,incongLeft,0,1,0.598255
20,1,7,47,upper,congRight,0,1,0.512735
20,1,7,48,blank,incongLeft,180,1,0.61899
20,2,0,1,centre,incongLeft,0,1,0.549515
20,2,0,2,upper,incongRight,0,1,0.562885
20,2,0,3,centre,congRight,180,1,0.54298
20,2,0,4,upper,congLeft,0,1,0.39189
20,2,0,5,blank,congLeft,180,1,0.51028
20,2,0,6,centre,incongRight,180,1,0.63266
20,2,0,7,centre,incongRight,0,1,0.57307
20,2,0,8,blank,incongRight,180,1,0.595105
20,2,0,9,centre,congLeft,0,1,0.585635
20,2,0,10,upper,incongLeft,0,1,0.438625
20,2,0,11,blank,incongRight,0,1,0.626085
20,2,0,12,blank,incongRight,180,1,0.55639
20,2,0,13,centre,congRight,180,1,0.569455
20,2,0,14,lower,incongRight,180,1,0.604235
20,2,0,15,centre,incongLeft,180,1,0.616145
20,2,0,16,centre,congLeft,180,1,0.51268
20,2,0,17,centre,incongRight,0,1,0.584775
20,2,0,18,blank,congLeft,0,1,0.695505
20,2,0,19,centre,incongRight,180,1,0.610965
20,2,0,20,lower,congLeft,180,1,0.459785
20,2,0,21,lower,incongRight,180,1,0.43801
20,2,0,22,blank,congRight,180,1,0.477855
20,2,0,23,lower,congRight,180,1,0.439225
20,2,0,24,upper,congRight,0,1,0.45169
20,2,0,25,blank,congRight,0,1,0.549075
20,2,0,26,blank,incongLeft,180,1,0.736525
20,2,0,27,lower,congRight,180,1,0.39772
20,2,0,28,blank,congLeft,180,1,0.52227
20,2,0,29,upper,incongRight,0,1,0.522485
20,2,0,30,centre,congRight,0,1,0.46242
20,2,0,31,blank,incongLeft,0,1,0.598115
20,2,0,32,centre,incongLeft,180,1,0.70281
20,2,0,33,centre,congLeft,180,1,0.46116
20,2,0,34,upper,congRight,0,1,0.42524
20,2,0,35,lower,congLeft,180,1,0.36049
20,2,0,36,lower,incongLeft,180,1,0.487475
20,2,0,37,blank,incongLeft,180,1,0.48632
20,2,0,38,centre,incongLeft,0,1,0.594745
20,2,0,39,blank,congLeft,0,1,0.536235
20,2,0,40,centre,congLeft,0,1,0.454645
20,2,0,41,upper,incongLeft,0,1,0.51395
20,2,0,42,blank,congRight,0,1,0.655985
20,2,0,43,lower,incongLeft,180,1,0.550315
20,2,0,44,blank,incongLeft,0,1,0.569595
20,2,0,45,blank,congRight,180,1,0.48681
20,2,0,46,blank,incongRight,0,1,0.653275
20,2,0,47,upper,congLeft,0,1,0.41442
20,2,0,48,centre,congRight,0,1,0.49379
20,3,7,1,centre,incongLeft,180,1,0.649305
20,3,7,2,centre,congRight,180,1,0.42944
20,3,7,3,centre,incongRight,180,1,0.5078
20,3,7,4,blank,congRight,180,1,0.50115
20,3,7,5,lower,congRight,180,1,0.382985
20,3,7,6,lower,incongRight,180,1,0.466365
20,3,7,7,blank,congRight,0,1,0.598205
20,3,7,8,centre,incongRight,180,1,0.543465
20,3,7,9,blank,incongRight,0,1,0.688535
20,3,7,10,centre,congLeft,180,1,0.473255
20,3,7,11,lower,congLeft,180,1,0.400595
20,3,7,12,centre,incongLeft,0,1,0.536725
20,3,7,13,centre,congLeft,180,1,0.439075
20,3,7,14,upper,incongLeft,0,1,0.454225
20,3,7,15,centre,congRight,180,1,0.53533
20,3,7,16,centre,congRight,0,1,0.506985
20,3,7,17,blank,incongRight,0,1,0.49367
20,3,7,18,upper,incongRight,0,1,0.757375
20,3,7,19,centre,incongRight,0,1,0.60314
20,3,7,20,blank,incongLeft,180,1,0.736375
20,3,7,21,upper,incongLeft,0,1,0.435325
20,3,7,22,blank,congLeft,0,1,0.512315
20,3,7,23,centre,incongLeft,180,1,0.65032
20,3,7,24,upper,congLeft,0,1,0.46006
20,3,7,25,blank,incongLeft,0,1,0.64058
20,3,7,26,blank,incongLeft,180,1,0.64269
20,3,7,27,centre,congRight,0,1,0.459495
20,3,7,28,lower,congRight,180,1,0.43739
20,3,7,29,centre,congLeft,0,1,0.628095
20,3,7,30,lower,incongRight,180,1,0.521615
20,3,7,31,blank,congLeft,0,1,0.48122
20,3,7,32,blank,congRight,0,1,0.56473
20,3,7,33,blank,incongLeft,0,1,0.58523
20,3,7,34,upper,congRight,0,1,0.4464
20,3,7,35,upper,congLeft,0,1,0.395745
20,3,7,36,centre,incongRight,0,1,0.59249
20,3,7,37,centre,incongLeft,0,1,0.55099
20,3,7,38,lower,incongLeft,180,1,0.66649
20,3,7,39,blank,congLeft,180,1,0.542685
20,3,7,40,lower,incongLeft,180,1,0.50998
20,3,7,41,blank,congRight,180,1,0.8406
20,3,7,42,blank,incongRight,180,1,0.79602
20,3,7,43,centre,congLeft,0,1,0.597165
20,3,7,44,blank,incongRight,180,1,0.679505
20,3,7,45,upper,incongRight,0,1,0.540555
20,3,7,46,blank,congLeft,180,1,0.56727
20,3,7,47,lower,congLeft,180,1,0.571265
20,3,7,48,upper,congRight,0,1,0.444935
20,4,4,1,lower,congRight,180,1,0.54616
20,4,4,2,blank,congRight,180,1,0.458955
20,4,4,3,blank,incongRight,180,1,0.54181
20,4,4,4,blank,incongRight,180,1,0.482715
20,4,4,5,centre,congRight,180,1,0.46377
20,4,4,6,upper,congLeft,0,1,0.415035
20,4,4,7,upper,incongLeft,0,1,0.516315
20,4,4,8,blank,congRight,0,1,0.577255
20,4,4,9,centre,incongLeft,0,1,0.542545
20,4,4,10,blank,congLeft,180,1,0.708845
20,4,4,11,blank,incongRight,0,1,0.653665
20,4,4,12,blank,incongLeft,0,1,0.63289
20,4,4,13,centre,congLeft,180,1,0.60473
20,4,4,14,centre,incongLeft,180,1,0.623395
20,4,4,15,upper,congRight,0,1,0.431895
20,4,4,16,centre,congLeft,180,1,0.57719
20,4,4,17,centre,incongRight,0,1,0.581225
20,4,4,18,lower,incongLeft,180,1,0.43138
20,4,4,19,lower,incongRight,180,1,0.49062
20,4,4,20,upper,incongRight,0,1,0.514625
20,4,4,21,lower,congLeft,180,1,0.44936
20,4,4,22,centre,incongRight,0,1,0.570235
20,4,4,23,upper,congRight,0,1,0.49444
20,4,4,24,blank,incongLeft,180,1,0.59818
20,4,4,25,centre,congRight,0,1,0.51736
20,4,4,26,lower,congLeft,180,1,0.39601
20,4,4,27,centre,congRight,0,1,0.47994
20,4,4,28,centre,incongRight,180,1,0.600105
20,4,4,29,centre,incongRight,180,1,0.69165
20,4,4,30,centre,congLeft,0,1,0.583845
20,4,4,31,blank,congLeft,180,1,0.660325
20,4,4,32,lower,incongRight,180,1,0.47457
20,4,4,33,blank,congLeft,0,1,0.54964
20,4,4,34,upper,incongLeft,0,1,0.4605
20,4,4,35,blank,congLeft,0,1,0.4657
20,4,4,36,blank,incongLeft,0,1,0.480965
20,4,4,37,blank,congRight,180,1,0.660045
20,4,4,38,upper,incongRight,0,1,0.542175
20,4,4,39,blank,incongLeft,180,1,0.771545
20,4,4,40,blank,incongRight,0,1,0.54206
20,4,4,41,centre,congLeft,0,1,0.46155
20,4,4,42,centre,incongLeft,0,1,0.548825
20,4,4,43,centre,congRight,180,1,0.69213
20,4,4,44,blank,congRight,0,1,0.519855
20,4,4,45,lower,congRight,180,1,0.45371
20,4,4,46,upper,congLeft,0,1,0.428245
20,4,4,47,centre,incongLeft,180,1,0.688215
20,4,4,48,lower,incongLeft,180,1,0.521695
20,5,4,1,lower,incongLeft,180,1,0.583405
20,5,4,2,blank,congRight,0,1,0.56959
20,5,4,3,centre,congRight,0,1,0.507095
20,5,4,4,lower,congLeft,180,1,0.45691
20,5,4,5,centre,incongRight,180,1,0.59084
20,5,4,6,lower,congRight,180,1,0.42712
20,5,4,7,centre,congLeft,0,1,0.494925
20,5,4,8,centre,congLeft,0,1,0.487235
20,5,4,9,upper,incongLeft,0,1,0.498825
20,5,4,10,blank,incongLeft,0,1,0.533715
20,5,4,11,lower,incongRight,180,1,0.49324
20,5,4,12,centre,congLeft,180,1,0.521035
20,5,4,13,centre,congRight,180,1,0.577
20,5,4,14,centre,incongRight,180,1,0.612405
20,5,4,15,blank,incongRight,0,1,0.731245
20,5,4,16,upper,congRight,0,1,0.666845
20,5,4,17,upper,incongRight,0,1,0.45183
20,5,4,18,centre,incongLeft,180,1,0.64211
20,5,4,19,blank,incongRight,0,1,0.66717
20,5,4,20,lower,incongRight,180,1,0.527425
20,5,4,21,centre,congRight,0,1,0.574815
20,5,4,22,blank,congLeft,0,1,0.55757
20,5,4,23,centre,congRight,180,1,0.60875
20,5,4,24,blank,incongLeft,0,1,0.548935
20,5,4,25,upper,congLeft,0,1,0.44497
20,5,4,26,blank,congRight,180,1,0.709055
20,5,4,27,blank,congLeft,180,1,0.59189
20,5,4,28,lower,incongLeft,180,1,0.486495
20,5,4,29,centre,congLeft,180,1,0.57739
20,5,4,30,blank,incongLeft,180,1,0.50082
20,5,4,31,centre,incongLeft,180,1,0.715835
20,5,4,32,blank,congRight,0,1,0.646315
20,5,4,33,centre,incongRight,0,1,0.521145
20,5,4,34,upper,incongLeft,0,1,0.54865
20,5,4,35,lower,congLeft,180,1,0.4153
20,5,4,36,blank,congRight,180,1,0.652935
20,5,4,37,blank,congLeft,180,1,0.60458
20,5,4,38,centre,incongRight,0,1,0.578595
20,5,4,39,upper,congLeft,0,1,0.445395
20,5,4,40,upper,congRight,0,1,0.458535
20,5,4,41,lower,congRight,180,1,0.50114
20,5,4,42,blank,congLeft,0,1,0.64514
20,5,4,43,blank,incongRight,180,1,0.65323
20,5,4,44,centre,incongLeft,0,1,0.663615
20,5,4,45,upper,incongRight,0,1,0.56195
20,5,4,46,blank,incongLeft,180,1,0.652725
20,5,4,47,centre,incongLeft,0,1,0.555405
20,5,4,48,blank,incongRight,180,1,0.666975
20,6,7,1,centre,incongLeft,180,1,1.064245
20,6,7,2,lower,incongRight,180,1,0.610975
20,6,7,3,centre,congRight,0,1,0.54762
20,6,7,4,centre,congLeft,180,1,0.52791
20,6,7,5,blank,congRight,0,1,0.44632
20,6,7,6,centre,incongRight,0,1,0.53005
20,6,7,7,centre,incongRight,0,1,0.5209
20,6,7,8,blank,incongRight,0,1,0.55642
20,6,7,9,upper,congLeft,0,1,0.35667
20,6,7,10,centre,incongLeft,0,1,0.493325
20,6,7,11,upper,congRight,0,1,0.454055
20,6,7,12,blank,incongRight,180,1,0.63041
20,6,7,13,lower,congRight,180,1,0.45148
20,6,7,14,centre,congRight,180,1,0.48618
20,6,7,15,upper,incongLeft,0,1,0.424255
20,6,7,16,centre,congLeft,180,1,0.56996
20,6,7,17,blank,congRight,0,1,0.496605
20,6,7,18,centre,congRight,0,1,0.399205
20,6,7,19,upper,incongRight,0,1,0.51655
20,6,7,20,lower,congRight,180,1,0.410155
20,6,7,21,blank,congLeft,0,1,0.518185
20,6,7,22,centre,incongRight,180,1,0.68825
20,6,7,23,upper,congLeft,0,1,0.45862
20,6,7,24,blank,incongLeft,0,1,0.67436
20,6,7,25,centre,incongLeft,0,1,0.500985
20,6,7,26,centre,congLeft,0,1,0.42223
20,6,7,27,blank,congRight,180,1,0.63833
20,6,7,28,blank,incongLeft,180,1,0.666915
20,6,7,29,lower,incongRight,180,1,0.49464
20,6,7,30,blank,congLeft,180,1,0.694775
20,6,7,31,centre,incongLeft,180,1,0.6462
20,6,7,32,lower,incongLeft,180,1,0.471265
20,6,7,33,lower,congLeft,180,1,0.4119
20,6,7,34,upper,incongLeft,0,1,0.508765
20,6,7,35,blank,congLeft,180,1,0.53443
20,6,7,36,blank,incongRight,180,1,0.5782
20,6,7,37,lower,congLeft,180,1,0.443345
20,6,7,38,blank,incongLeft,180,1,0.505565
20,6,7,39,upper,incongRight,0,1,0.488695
20,6,7,40,blank,incongRight,0,1,0.55464
20,6,7,41,centre,incongRight,180,1,0.59668
20,6,7,42,centre,congRight,180,1,0.49406
20,6,7,43,blank,congRight,180,1,0.45009
20,6,7,44,lower,incongLeft,180,1,0.461275
20,6,7,45,upper,congRight,0,1,0.452705
20,6,7,46,blank,incongLeft,0,1,0.59096
20,6,7,47,blank,congLeft,0,1,0.57003
20,6,7,48,centre,congLeft,0,1,0.430575
20,7,4,1,upper,incongLeft,0,1,0.591685
20,7,4,2,lower,incongRight,180,1,0.420115
20,7,4,3,lower,incongRight,180,1,0.461035
20,7,4,4,centre,incongRight,0,1,0.598825
20,7,4,5,upper,incongRight,0,1,0.55143
20,7,4,6,centre,incongRight,180,1,0.591125
20,7,4,7,upper,incongRight,0,1,0.44697
20,7,4,8,blank,incongLeft,180,1,0.652585
20,7,4,9,centre,congRight,0,1,0.491375
20,7,4,10,blank,incongRight,0,1,0.467355
20,7,4,11,centre,incongLeft,180,1,0.694925
20,7,4,12,blank,incongLeft,180,1,0.569445
20,7,4,13,blank,congLeft,0,1,0.6348
20,7,4,14,lower,congRight,180,1,0.45859
20,7,4,15,centre,congRight,0,1,0.535385
20,7,4,16,upper,congRight,0,1,0.374515
20,7,4,17,lower,congLeft,180,1,0.5919
20,7,4,18,centre,incongRight,180,1,0.63796
20,7,4,19,blank,incongRight,180,1,0.71154
20,7,4,20,centre,congLeft,180,1,0.59698
20,7,4,21,centre,incongLeft,0,1,0.89629
20,7,4,22,centre,congLeft,180,1,0.684665
20,7,4,23,centre,congRight,180,1,0.535355
20,7,4,24,blank,incongLeft,0,1,0.63156
20,7,4,25,blank,congLeft,0,1,0.465925
20,7,4,26,blank,congRight,180,1,0.460925
20,7,4,27,blank,incongRight,0,1,0.579335
20,7,4,28,upper,congLeft,0,1,0.39662
20,7,4,29,lower,congLeft,180,1,0.429355
20,7,4,30,centre,congLeft,0,1,0.506285
20,7,4,31,centre,incongLeft,180,1,0.559845
20,7,4,32,lower,incongLeft,180,1,0.52127
20,7,4,33,blank,congRight,0,1,0.411805
20,7,4,34,lower,congRight,180,1,0.41713
20,7,4,35,lower,incongLeft,180,1,0.43788
