ID,load,frequency,HR,FAR,Acc,Acc_bsl,K,K_bsl,K_bsl_ave,RT,RT_bsl,RT_CoV,gender,age,country,response_key,dPrime,criterion
17,5,7,0.533333333333333,0.4,0.566666666666667,0.214285714285714,1.11111111111111,-3.22222222222222,-1.40816326530612,0.196507166666667,0.254996652399894,1.86808583319022,Female,20,Netherlands,f,0.336998837042929,0.0848476846143354
17,6,7,0.4,0.4,0.5,0.25,0,-1,-1,0.190098666666667,1.09889110936908,1.305168710023,Female,20,Netherlands,f,0,0.2533471031358
17,7,7,0.4,0.266666666666667,0.566666666666667,0.545454545454546,1.27272727272727,-1.27272727272727,-1.46753246753247,0.192686,0.20655481759473,1.77646343671213,Female,20,Netherlands,f,0.369578620074288,0.438136413172944
18,5,0,0.4,0.266666666666667,0.566666666666667,0,0.909090909090909,1.22124532708767e-16,-0.377096310493531,0.89455224137931,0,0.526630902363983,Male,29,United States,j,0.369578620074288,0.438136413172944
18,6,0,0.533333333333333,0.133333333333333,0.7,0,2.76923076923077,-1.60365548001411e-16,0.89746046957355,0.749531833333333,0,0.434223958195749,Male,29,United States,j,1.19442335054391,0.513559941364828
18,7,0,0.4,0.333333333333333,0.466666666666667,0,0.7,-1.58603289232165e-16,-0.520364159080019,0.915135,0,0.439918417204395,Male,29,United States,j,0.177380196159658,0.342037201215629
18,5,4,0.333333333333333,0.4,0.433333333333333,-0.235294117647059,-0.555555555555556,-1.61111111111111,-1.38066336580951,0.831243965517242,-0.0707709096614118,0.400939172216333,Male,29,United States,j,-0.177380196159658,0.342037201215629
18,6,4,0.133333333333333,0.2,0.466666666666667,-0.333333333333333,-0.5,-1.18055555555556,-1.34259702922856,0.880120517241379,0.174227001576823,0.316655831223016,Male,29,United States,j,-0.269150383063871,0.97619642510485
18,7,4,0.6,0.0666666666666667,0.766666666666667,0.642857142857143,4,4.71428571428571,1.74077623382846,0.889492833333333,-0.0280200917533115,0.30261184456483,Male,29,United States,j,1.75443304917982,0.623869421454113
18,5,7,0.466666666666667,0.266666666666667,0.6,0.0588235294117647,1.36363636363636,0.5,-0.0656444657402972,0.795585,-0.110633271933579,0.309973647486354,Male,29,United States,j,0.539273989302959,0.353288728558608
18,6,7,0.533333333333333,0.333333333333333,0.566666666666667,-0.19047619047619,1.8,-0.35,0.233349305222808,0.911495714285714,0.216086727407016,0.383428299805413,Male,29,United States,j,0.514379033202587,0.173537782694164
18,7,7,0.533333333333333,0.333333333333333,0.6,0.285714285714286,2.1,2,0.438907522759942,0.837694666666667,-0.0846217589026029,0.307157505621168,Male,29,United States,j,0.514379033202587,0.173537782694164
19,5,0,0.4,0.133333333333333,0.633333333333333,0,1.53846153846154,1.4432899320127e-16,-0.286926994906621,1.0263485,0,0.355262228908494,Female,27,United Kingdom,f,0.857424513500986,0.682059359886293
19,6,0,0.666666666666667,0.0666666666666667,0.8,0,3.85714285714286,0,0.787775891341256,0.846357666666667,0,0.293426538160713,Female,27,United Kingdom,f,1.93181324533948,0.535179323374284
19,7,0,0.266666666666667,0.133333333333333,0.566666666666667,0,1.07692307692308,0,-0.500848896434635,0.966035172413793,0,0.386167309855025,Female,27,United Kingdom,f,0.487845893426698,0.866848669923437
19,5,4,0.266666666666667,0.133333333333333,0.566666666666667,-0.105263157894737,0.769230769230769,-0.5,-0.643463497453311,0.839371,-0.18217739880752,0.355990515456088,Female,27,United Kingdom,f,0.487845893426698,0.866848669923437
19,6,4,0.333333333333333,0.333333333333333,0.5,-0.375,0,-1,-1,0.858423666666667,0.0142563841212914,0.315162433593711,Female,27,United Kingdom,f,0,0.430727299295458
19,7,4,0.333333333333333,0.133333333333333,0.6,0.0588235294117647,1.61538461538462,0.5,-0.251273344651953,0.910169833333333,-0.0578295083613484,0.357439734380939,Female,27,United Kingdom,f,0.680044317341328,0.770749457966122
19,5,7,0.533333333333333,0.133333333333333,0.7,0.105263157894737,2.30769230769231,0.5,0.0696095076400681,0.893240833333333,-0.129690516103124,0.262758308442812,Female,27,United Kingdom,f,1.19442335054391,0.513559941364828
19,6,7,0.6,0.266666666666667,0.666666666666667,-0.166666666666667,2.72727272727273,-0.292929292929293,0.264083963574625,0.879105166666667,0.0386922707618097,0.288565658210759,Female,27,United Kingdom,f,0.876272826345888,0.184789310037144
19,7,7,0.6,0.333333333333333,0.6,0.0588235294117647,2.8,1.6,0.297792869269949,0.780393275862069,-0.19216887940826,0.243379583265354,Female,27,United Kingdom,f,0.684074402431257,0.0886900980798289
20,5,0,0.533333333333333,0.266666666666667,0.633333333333333,0,1.81818181818182,0,-0.407569939659901,0.598219333333333,0,0.307558470685616,Male,19,Portugal,j,0.706577457117217,0.269636994651479
20,6,0,0.666666666666667,0.2,0.733333333333333,0,3.5,0,0.14042786615469,0.634224166666667,0,0.329449636211275,Male,19,Portugal,j,1.27234853286837,0.205446967138728
20,7,0,0.733333333333333,0.4,0.666666666666667,0,3.88888888888889,0,0.267142073505211,0.676839666666667,0,0.348889883853413,Male,19,Portugal,j,0.876272826345887,-0.184789310037144
20,5,4,0.733333333333333,0.0666666666666667,0.833333333333333,0.315789473684211,3.57142857142857,0.964285714285714,0.16370190423948,0.627405833333333,0.0487889614622953,0.259218003966947,Male,19,Portugal,j,2.12401166925411,0.439080111416969
20,6,4,0.666666666666667,0.2,0.733333333333333,0,3.5,0,0.14042786615469,0.671777,0.0592106628965313,0.389806489006448,Male,19,Portugal,j,1.27234853286837,0.205446967138728
20,7,4,0.666666666666667,0.333333333333333,0.666666666666667,0,3.5,-0.1,0.14042786615469,0.704808333333333,0.0413224402234107,0.187681414373885,Male,19,Portugal,j,0.861454598590915,8.32667268468867e-17
20,5,7,0.933333333333333,0.0666666666666667,0.9,0.421052631578947,4.64285714285714,1.55357142857143,0.512812475511324,0.644242586206897,0.0769337437108851,0.243686247605705,Male,19,Portugal,j,3.00217189208805,-0
20,6,7,0.8,0.2,0.8,0.0909090909090911,4.5,0.285714285714286,0.466264399341745,0.6568305,0.0356440743217766,0.261033968550596,Male,19,Portugal,j,1.68324246714583,-5.55111512312578e-17
20,7,7,0.8,0.266666666666667,0.766666666666667,0.15,5.09090909090909,0.309090909090909,0.658804168952277,0.642115333333333,-0.0513036322240767,0.25297441837972,Male,19,Portugal,j,1.464546956783,-0.109347755181413
21,5,0,0.6,0.333333333333333,0.6,0,2,0,-0.214953271028037,0.786009482758621,0,0.452033139607923,Female,24,Italy,j,0.684074402431257,0.0886900980798289
21,6,0,0.4,0.0666666666666667,0.666666666666667,0,2.14285714285714,0,-0.158878504672897,0.851221166666667,0,0.477287055532856,Female,24,Italy,j,1.24773884290823,0.877216524589912
21,7,0,0.533333333333333,0.0666666666666667,0.733333333333333,0,3.5,0,0.373831775700935,0.830661666666667,0,0.502619749512634,Female,24,Italy,j,1.58473767995115,0.708717106068448
21,5,4,0.2,0.266666666666667,0.466666666666667,-0.222222222222222,-0.454545454545454,-1.22727272727273,-1.17841971112999,0.860509,0.0947819573116495,0.521145933105554,Female,24,Italy,j,-0.218695510362827,0.732273478391501
21,6,4,0.333333333333333,0.266666666666667,0.533333333333333,-0.2,0.545454545454545,-0.745454545454545,-0.78589634664401,0.667946206896552,-0.215308273509938,0.466603375248844,Female,24,Italy,j,0.19219842391463,0.526826511252773
21,7,4,0.466666666666667,0.0666666666666667,0.7,-0.0454545454545454,3,-0.142857142857143,0.177570093457944,0.8474445,0.0202041745837154,0.341183040115326,Female,24,Italy,j,1.4174342121369,0.792368839975577
21,5,7,0.466666666666667,0.0666666666666667,0.7,0.166666666666667,2.14285714285714,0.0714285714285717,-0.158878504672897,0.731349,-0.0695417599375284,0.340256467385818,Female,24,Italy,j,1.4174342121369,0.792368839975577
21,6,7,0.466666666666667,0.333333333333333,0.566666666666667,-0.15,1.2,-0.44,-0.528971962616822,0.737057,-0.134118101308179,0.287182386853243,Female,24,Italy,j,0.347075565388329,0.257189516601293
21,7,7,0.6,0.2,0.7,-0.0454545454545454,3.5,-1.26882631385732e-16,0.373831775700935,0.809832,-0.0250759936355955,0.35139619953186,Female,24,Italy,j,1.09496833670871,0.294137065218557
22,5,0,0.6,0.266666666666667,0.666666666666667,0,2.27272727272727,0,-0.233203505355404,0.9287495,0,0.297412211843689,Male,25,Hungary,f,0.876272826345888,0.184789310037144
22,6,0,0.733333333333333,0.0666666666666667,0.833333333333333,0,4.28571428571428,-2.07241631263363e-16,0.445959104186952,0.964400166666667,0,0.331573016195241,Male,25,Hungary,f,2.12401166925411,0.439080111416969
22,7,0,0.466666666666667,0.2,0.633333333333333,0,2.33333333333333,0,-0.212755598831548,1.00731,0,0.272366740974862,Male,25,Hungary,f,0.757969499665785,0.462636483740022
22,5,4,0.933333333333333,0.133333333333333,0.9,0.35,4.61538461538462,1.03076923076923,0.557186727585949,1.008535,0.0859063719549781,0.328071934013382,Male,25,Hungary,f,2.61185756268081,-0.19515716470362
22,6,4,0.8,0.2,0.8,-0.04,4.5,0.0500000000000002,0.518257059396301,1.01338533333333,0.0507934033607417,0.398942770752036,Male,25,Hungary,f,1.68324246714583,-5.55111512312578e-17
22,7,4,0.666666666666667,0.133333333333333,0.766666666666667,0.210526315789474,4.30769230769231,0.846153846153846,0.453374279080219,0.954151551724138,-0.0527726799851705,0.382728446618569,Male,25,Hungary,f,1.54149891593224,0.340022158670664
22,5,7,0.6,0.133333333333333,0.733333333333333,0.1,2.69230769230769,0.184615384615385,-0.0916410755748632,1.12038466666667,0.206336764290766,0.3280741423547,Male,25,Hungary,f,1.36411871977259,0.428712256750493
22,6,7,0.6,0.2,0.7,-0.16,3,-0.3,0.0121713729308666,1.02997716666667,0.0679977070375867,0.32992872188292,Male,25,Hungary,f,1.09496833670871,0.294137065218557
22,7,7,0.666666666666667,0.333333333333333,0.633333333333333,0,3.5,0.5,0.180866601752678,1.05852931034483,0.0508476142844087,0.396278612361384,Male,25,Hungary,f,0.861454598590915,8.32667268468867e-17
23,5,0,0.466666666666667,0.2,0.633333333333333,0,1.66666666666667,0,-0.0963855421686747,0.746528666666667,0,0.424391699323611,Male,26,Italy,j,0.757969499665785,0.462636483740022
23,6,0,0.333333333333333,0,0.633333333333333,0,2,0,0.0843373493975904,0.738090862068965,0,0.397350399397623,Male,26,Italy,j,Inf,Inf
23,7,0,0.266666666666667,0,0.633333333333333,0,1.86666666666667,0,0.0120481927710844,0.712836166666667,0,0.49239306254685,Male,26,Italy,j,Inf,Inf
23,5,4,0.333333333333333,0,0.666666666666667,0.0526315789473684,1.66666666666667,0,-0.0963855421686747,0.551475833333333,-0.261279763313398,0.363531896766759,Male,26,Italy,j,Inf,Inf
23,6,4,0.133333333333333,0.0666666666666667,0.533333333333333,-0.157894736842105,0.428571428571429,-0.785714285714286,-0.767641996557659,0.633179833333333,-0.142138365514447,0.550721229173971,Male,26,Italy,j,0.390314329407239,1.30592878134041
23,7,4,0.533333333333333,0,0.766666666666667,0.210526315789474,3.73333333333333,1,1.02409638554217,0.662506,-0.0706055178176751,0.505571835591625,Male,26,Italy,j,Inf,Inf
23,5,7,0.266666666666667,0,0.633333333333333,0,1.33333333333333,-0.2,-0.27710843373494,0.457772333333334,-0.386798720835011,0.241130556761269,Male,26,Italy,j,Inf,Inf
23,6,7,0.133333333333333,0,0.566666666666667,-0.105263157894737,0.8,-0.6,-0.566265060240964,0.514281,-0.303228062520104,0.397825463222097,Male,26,Italy,j,Inf,Inf
23,7,7,0.4,0,0.7,0.105263157894737,2.8,0.5,0.518072289156627,0.635318833333333,-0.108744950043453,0.626110099331856,Male,26,Italy,j,Inf,Inf
24,5,0,0.533333333333333,0.0666666666666667,0.733333333333333,0,2.5,0,-0.140518417462483,0.556770166666667,0,0.335851486951435,Male,33,Poland,j,1.58473767995115,0.708717106068448
24,6,0,0.4,0.0666666666666667,0.666666666666667,0,2.14285714285714,0,-0.263301500682128,0.54633,0,0.321549681786132,Male,33,Poland,j,1.24773884290823,0.877216524589912
24,7,0,0.666666666666667,0.2,0.733333333333333,0,4.08333333333333,2.17513082375541e-16,0.403819918144611,0.575713166666667,0,0.312432423298149,Male,33,Poland,j,1.27234853286837,0.205446967138728
24,5,4,0.8,0.2,0.8,0.0909090909090911,3.75,0.5,0.289222373806276,0.837794482758621,0.504740255345256,0.53736372824725,Male,33,Poland,j,1.68324246714583,-5.55111512312578e-17
24,6,4,0.4,0.2,0.6,-0.1,1.5,-0.3,-0.48431105047749,0.795310689655172,0.455733146001816,0.482167705271714,Male,33,Poland,j,0.588274130437115,0.547484168354357
24,7,4,0.466666666666667,0.2,0.633333333333333,-0.136363636363636,2.33333333333333,-0.428571428571428,-0.197817189631651,0.843801833333333,0.465663601579375,0.389764339015129,Male,33,Poland,j,0.757969499665785,0.462636483740022
24,5,7,0.733333333333333,0.0666666666666667,0.833333333333333,0.136363636363636,3.57142857142857,0.428571428571428,0.227830832196453,0.7729085,0.388200277732793,0.366182113638404,Male,33,Poland,j,2.12401166925411,0.439080111416969
24,6,7,0.466666666666667,0.0666666666666667,0.7,0.05,2.57142857142857,0.2,-0.115961800818554,0.7566955,0.385052074753354,0.358255976190799,Male,33,Poland,j,1.4174342121369,0.792368839975577
24,7,7,0.4,0.2,0.6,-0.181818181818182,1.75,-0.571428571428571,-0.398362892223738,0.695479666666667,0.208031545801598,0.30332673666855,Male,33,Poland,j,0.588274130437115,0.547484168354357
25,5,0,0.933333333333333,0.2,0.866666666666667,0,4.58333333333333,1.93784382480027e-16,0.105263157894737,0.9863,0,0.345797348636425,Female,30,Italy,f,2.34270717961694,-0.329732356235555
25,6,0,0.666666666666667,0.0666666666666667,0.8,0,3.85714285714286,0,-0.0698564593301435,0.941066666666667,0,0.223588555346622,Female,30,Italy,f,1.93181324533948,0.535179323374284
25,7,0,0.6,0.0666666666666667,0.766666666666667,0,4,0,-0.0354066985645932,1.0692,0,0.318199054267064,Female,30,Italy,f,1.75443304917982,0.623869421454113
25,5,4,0.733333333333333,0.0666666666666667,0.8,-0.0769230769230769,3.57142857142857,-0.220779220779221,-0.138755980861244,1.08310344827586,0.0981480769298004,0.449292314310185,Female,30,Italy,f,2.12401166925411,0.439080111416969
25,6,4,0.533333333333333,0.333333333333333,0.6,-0.25,1.8,-0.533333333333333,-0.565933014354067,1.14772413793103,0.219599183123088,0.366279054979706,Female,30,Italy,f,0.514379033202587,0.173537782694164
25,7,4,0.6,0.133333333333333,0.7,-0.0869565217391306,3.76923076923077,-0.0576923076923077,-0.0910563121089436,1.16892857142857,0.0932740099406768,0.386958195318313,Female,30,Italy,f,1.36411871977259,0.428712256750493
25,5,7,0.866666666666667,0,0.933333333333333,0.0769230769230769,4.33333333333333,-0.0545454545454544,0.0449760765550242,0.972233333333333,-0.0142620568454493,0.293553896404628,Female,30,Italy,f,Inf,Inf
25,6,7,0.733333333333333,0.0666666666666667,0.833333333333333,0.0416666666666667,4.28571428571428,0.111111111111111,0.0334928229665071,1.06320689655172,0.129789136318778,0.366299728495456,Female,30,Italy,f,2.12401166925411,0.439080111416969
25,7,7,0.666666666666667,0.133333333333333,0.766666666666667,0,4.30769230769231,0.0769230769230769,0.0387927861612073,1.26046666666667,0.178887641850605,0.35894015802175,Female,30,Italy,f,1.54149891593224,0.340022158670664
26,5,0,0.866666666666667,0,0.933333333333333,0,4.33333333333333,0,-0.163090128755365,0.729673,0,0.419190430903363,Male,27,Hungary,f,Inf,Inf
26,6,0,0.866666666666667,0,0.933333333333333,0,5.2,0,0.00429184549356222,0.692384666666667,0,0.241607010847356,Male,27,Hungary,f,Inf,Inf
26,7,0,0.866666666666667,0.0666666666666667,0.9,0,6,-1.48029736616688e-16,0.158798283261803,0.6846805,0,0.292168821781738,Male,27,Hungary,f,2.61185756268081,0.19515716470362
26,5,4,0.8,0,0.9,-0.0357142857142857,4,-0.0769230769230771,-0.227467811158798,0.6693915,-0.0826144039864431,0.345103632151534,Male,27,Hungary,f,Inf,Inf
26,6,4,0.933333333333333,0.0666666666666667,0.933333333333333,0,5.57142857142857,0.0714285714285713,0.0760269773145309,0.6716555,-0.0299388008785099,0.322241374952624,Male,27,Hungary,f,3.00217189208805,-0
26,7,4,0.733333333333333,0.0666666666666667,0.833333333333333,-0.0740740740740741,5,-0.166666666666667,-0.0343347639484981,0.70679,0.0322917039407432,0.441991618942311,Male,27,Hungary,f,2.12401166925411,0.439080111416969
26,5,7,1,0,1,0.0714285714285714,5,0.153846153846154,-0.0343347639484979,0.712612666666667,-0.0233807929488046,0.286772879786325,Male,27,Hungary,f,Inf,NaN
26,6,7,0.866666666666667,0.0666666666666667,0.9,-0.0357142857142857,5.14285714285714,-0.0109890109890109,-0.00674432863274063,0.648748166666666,-0.0630234927212912,0.216034224538877,Male,27,Hungary,f,2.61185756268081,0.19515716470362
26,7,7,0.8,0.0666666666666667,0.866666666666667,-0.037037037037037,5.5,-0.0833333333333333,0.0622317596566525,0.7388905,0.079175615487808,0.262161973516888,Male,27,Hungary,f,2.34270717961694,0.329732356235555
27,5,0,0.666666666666667,0.0666666666666667,0.8,0,3.21428571428571,-1.38161087508908e-16,0.142307692307692,0.879820333333333,0,0.38215286815656,Male,24,Portugal,f,1.93181324533948,0.535179323374284
27,6,0,0.6,0.266666666666667,0.666666666666667,0,2.72727272727273,-1.62832710278356e-16,-0.0307692307692308,0.970753666666667,0,0.385618122022327,Male,24,Portugal,f,0.876272826345888,0.184789310037144
27,7,0,0.4,0.0666666666666667,0.633333333333333,0,2.5,0,-0.111538461538461,0.914178793103448,0,0.361807262281003,Male,24,Portugal,f,1.24773884290823,0.877216524589912
27,5,4,0.8,0.333333333333333,0.7,-0.125,3.5,0.088888888888889,0.243846153846154,0.770949827586207,-0.123741747743717,0.375309613379436,Male,24,Portugal,f,1.27234853286837,-0.205446967138728
27,6,4,0.8,0.266666666666667,0.733333333333333,0.1,4.36363636363636,0.6,0.550769230769231,0.77337724137931,-0.20332287382967,0.356329510232954,Male,24,Portugal,f,1.464546956783,-0.109347755181413
27,7,4,0.733333333333333,0.333333333333333,0.7,0.105263157894737,4.2,0.68,0.492615384615385,0.921652166666666,0.00817495835562717,0.401979165261352,Male,24,Portugal,f,1.05365302250555,-0.096099211957315
27,5,7,0.666666666666667,0.2,0.733333333333333,-0.0833333333333335,2.91666666666667,-0.0925925925925928,0.0365384615384615,0.768467,-0.126563718880484,0.34022007800568,Male,24,Portugal,f,1.27234853286837,0.205446967138728
27,6,7,0.733333333333333,0.0666666666666667,0.833333333333333,0.25,4.28571428571428,0.571428571428571,0.523076923076923,0.824056666666667,-0.151116606650297,0.335019993814569,Male,24,Portugal,f,2.12401166925411,0.439080111416969
27,7,7,0.733333333333333,0.2,0.766666666666667,0.210526315789474,4.66666666666667,0.866666666666666,0.658461538461539,0.822255666666667,-0.100552678677572,0.328419003167407,Male,24,Portugal,f,1.464546956783,0.109347755181413
28,5,0,0.733333333333333,0.266666666666667,0.733333333333333,0,3.18181818181818,0,-0.0547636909227308,0.706386,0,0.226286505818079,Male,21,Portugal,f,1.24585144642018,5.55111512312578e-17
28,6,0,0.8,0.4,0.7,0,4,-2.22044604925031e-16,0.188297074268567,0.805003103448276,0,0.259063097014842,Male,21,Portugal,f,1.09496833670871,-0.294137065218557
28,7,0,0.533333333333333,0.2,0.666666666666667,0,2.91666666666667,1.52259157662879e-16,-0.133533383345836,0.766035333333333,0,0.198930248066298,Male,21,Portugal,f,0.925272967480043,0.378984749832893
28,5,4,0.733333333333333,0.266666666666667,0.733333333333333,0,3.18181818181818,0,-0.0547636909227308,0.713935862068965,0.0106880120344475,0.355248786000542,Male,21,Portugal,f,1.24585144642018,5.55111512312578e-17
28,6,4,0.133333333333333,0.466666666666667,0.333333333333333,-0.523809523809524,-3.75,-1.9375,-2.11402850712678,0.816360666666667,0.0141087197921847,0.224614805658913,Male,21,Portugal,f,-1.02711988272966,0.597211675271957
28,7,4,0.866666666666667,0.466666666666667,0.7,0.05,5.25,0.8,0.559639909977494,0.818022333333333,0.0678650157999673,0.410683223968047,Male,21,Portugal,f,1.19442335054391,-0.513559941364828
28,5,7,0.866666666666667,0.2,0.8,0.0909090909090911,4.16666666666667,0.30952380952381,0.237809452363091,0.755108793103448,0.0689747434171236,0.288657217610712,Male,21,Portugal,f,1.9523928502097,-0.134575191531936
28,6,7,0.466666666666667,0.333333333333333,0.566666666666667,-0.19047619047619,1.2,-0.7,-0.64351087771943,0.862338833333333,0.071224234589229,0.395848800369814,Male,21,Portugal,f,0.347075565388329,0.257189516601293
28,7,7,0.4,0.266666666666667,0.566666666666667,-0.15,1.27272727272727,-0.563636363636363,-0.621905476369092,0.849465,0.10891099018061,0.319067183060067,Male,21,Portugal,f,0.369578620074288,0.438136413172944
29,5,0,0.8,0.0666666666666667,0.866666666666667,0,3.92857142857143,0,-0.00340715502555354,0.70876775862069,0,0.356847545554253,Female,20,Italy,f,2.34270717961694,0.329732356235555
29,6,0,0.6,0.133333333333333,0.733333333333333,0,3.23076923076923,1.3745618400121e-16,-0.180424345671364,0.7610365,0,0.347822301560738,Female,20,Italy,f,1.36411871977259,0.428712256750493
29,7,0,0.666666666666667,0,0.833333333333333,0,4.66666666666667,0,0.183831500696918,0.701443833333333,0,0.249441303742399,Female,20,Italy,f,Inf,Inf
29,5,4,0.6,0.266666666666667,0.666666666666667,-0.230769230769231,2.27272727272727,-0.421487603305785,-0.423458684725527,0.785887166666666,0.108807725955335,0.272051268998633,Female,20,Italy,f,0.876272826345888,0.184789310037144
29,6,4,0.733333333333333,0.0666666666666667,0.833333333333333,0.136363636363636,4.28571428571428,0.326530612244898,0.0871921945175776,0.900470666666666,0.183216135713157,0.201449386462486,Female,20,Italy,f,2.12401166925411,0.439080111416969
29,7,4,0.466666666666667,0,0.733333333333333,-0.12,3.26666666666667,-0.3,-0.171317949512157,0.804672166666667,0.147165501253011,0.233815597067542,Female,20,Italy,f,Inf,Inf
29,5,7,0.8,0.0666666666666667,0.866666666666667,0,3.92857142857143,0,-0.00340715502555354,0.787957,0.111728052547732,0.323615112243718,Female,20,Italy,f,2.34270717961694,0.329732356235555
29,6,7,0.6,0.0666666666666667,0.766666666666667,0.0454545454545456,3.42857142857143,0.0612244897959184,-0.130246244385938,0.7136485,-0.062267709893021,0.274425274402333,Female,20,Italy,f,1.75443304917982,0.623869421454113
29,7,7,0.4,0.0666666666666667,0.666666666666667,-0.2,2.5,-0.464285714285714,-0.36580455319808,0.804216,0.146515175959681,0.312673482201274,Female,20,Italy,f,1.24773884290823,0.877216524589912
30,5,0,0.8,0,0.9,0,4,0,-0.0977443609022557,0.875339333333333,0,0.360062486503815,Male,32,Portugal,f,Inf,Inf
30,6,0,0.8,0,0.9,0,4.8,0,0.0827067669172933,0.804675833333333,0,0.312964713004873,Male,32,Portugal,f,Inf,Inf
30,7,0,0.666666666666667,0.0666666666666667,0.8,0,4.5,0,0.0150375939849624,0.906444833333334,0,0.324612278366515,Male,32,Portugal,f,1.93181324533948,0.535179323374284
30,5,4,1,0.0666666666666667,0.966666666666667,0.0740740740740741,5,0.25,0.12781954887218,0.879728333333333,0.0050140555015237,0.264648582666361,Male,32,Portugal,f,Inf,-Inf
30,6,4,0.666666666666667,0.0666666666666667,0.8,-0.111111111111111,3.85714285714286,-0.196428571428572,-0.129967776584318,0.876473666666667,0.0892257855388974,0.268712174691896,Male,32,Portugal,f,1.93181324533948,0.535179323374284
30,7,4,0.8,0.0666666666666667,0.866666666666667,0.0833333333333333,5.5,0.222222222222222,0.240601503759399,0.890519666666667,-0.0175688206066598,0.288187503100643,Male,32,Portugal,f,2.34270717961694,0.329732356235555
30,5,7,0.8,0,0.9,0,4,0,-0.0977443609022557,0.927522166666667,0.0596144047755958,0.351926308178165,Male,32,Portugal,f,Inf,Inf
30,6,7,0.866666666666667,0,0.933333333333333,0.037037037037037,5.2,0.0833333333333332,0.172932330827068,0.854277666666667,0.0616420069779656,0.281302735147991,Male,32,Portugal,f,Inf,Inf
30,7,7,0.733333333333333,0.0666666666666667,0.833333333333333,0.0416666666666667,5,0.111111111111111,0.12781954887218,0.88841224137931,-0.0198937555722072,0.260543135363213,Male,32,Portugal,f,2.12401166925411,0.439080111416969
31,5,0,0.866666666666667,0.2,0.833333333333333,0,4.16666666666667,0,-0.065522349045918,0.6988185,0,0.2792141733274,Male,22,Portugal,j,1.9523928502097,-0.134575191531936
31,6,0,0.8,0.266666666666667,0.766666666666667,0,4.36363636363636,0,-0.0213470419099067,0.714042833333334,0,0.252331144753252,Male,22,Portugal,j,1.464546956783,-0.109347755181413
31,7,0,0.733333333333333,0.133333333333333,0.8,0,4.84615384615385,0,0.0868693909558245,0.7846815,0,0.405276400133939,Male,22,Portugal,j,1.73369733984687,0.243922946713349
31,5,4,0.8,0.0666666666666667,0.866666666666667,0.04,3.92857142857143,-0.0571428571428571,-0.11892107195758,0.6836445,-0.0217137926371435,0.311734189423103,Male,22,Portugal,j,2.34270717961694,0.329732356235555
31,6,4,0.8,0.133333333333333,0.8,0.0434782608695652,4.61538461538462,0.0576923076923077,0.035113705672214,0.655446206896552,-0.0820631812285515,0.246818049975605,Male,22,Portugal,j,1.9523928502097,0.134575191531936
31,7,4,0.6,0.133333333333333,0.733333333333333,-0.0833333333333335,3.76923076923077,-0.222222222222222,-0.154657140367692,0.804417333333334,0.0251513936971034,0.392239850741284,Male,22,Portugal,j,1.36411871977259,0.428712256750493
31,5,7,0.733333333333333,0,0.866666666666667,0.04,3.66666666666667,-0.12,-0.177659667160408,0.745802,0.067232765016954,0.439915536336541,Male,22,Portugal,j,Inf,Inf
31,6,7,0.6,0.0666666666666667,0.766666666666667,0,3.42857142857143,-0.214285714285714,-0.23105839007207,0.781689833333333,0.0947380140827216,0.423812993612222,Male,22,Portugal,j,1.75443304917982,0.623869421454113
31,7,7,0.733333333333333,0.133333333333333,0.8,0,4.84615384615385,0,0.0868693909558245,0.681081333333333,-0.132028302778473,0.253339481843972,Male,22,Portugal,j,1.73369733984687,0.243922946713349
32,5,0,0.466666666666667,0.0666666666666667,0.7,0,2.14285714285714,2.07241631263363e-16,2.34710743801653,0.427445,0,0.232216643284478,Male,20,Poland,j,1.4174342121369,0.792368839975577
32,6,0,0.533333333333333,0.4,0.566666666666667,0,1.33333333333333,0,1.08264462809917,0.481940333333333,0,0.337434149753575,Male,20,Poland,j,0.336998837042929,0.0848476846143354
32,7,0,0.266666666666667,0.4,0.433333333333333,0,-1.55555555555556,-1.42742960308949e-16,-3.4297520661157,0.4384095,0,0.277517674616712,Male,20,Poland,j,-0.369578620074288,0.438136413172944
32,5,4,0.533333333333333,0.2,0.666666666666667,-0.0476190476190476,2.08333333333333,-0.0277777777777779,2.25413223140496,0.512410833333333,0.198776060857732,0.2983299368053,Male,20,Poland,j,0.925272967480043,0.378984749832893
32,6,4,0.6,0.133333333333333,0.733333333333333,0.294117647058823,3.23076923076923,1.42307692307692,4.04640813731723,0.5946285,0.233821821650121,0.389029651751779,Male,20,Poland,j,1.36411871977259,0.428712256750493
32,7,4,0.733333333333333,0.333333333333333,0.7,0.615384615384615,4.2,-3.7,5.5603305785124,0.582763166666667,0.329266739581753,0.263712078650894,Male,20,Poland,j,1.05365302250555,-0.096099211957315
32,5,7,0.533333333333333,0.2,0.666666666666667,-0.0476190476190476,2.08333333333333,-0.0277777777777779,2.25413223140496,0.524060166666667,0.22602946967836,0.258057266946785,Male,20,Poland,j,0.925272967480043,0.378984749832893
32,6,7,0.533333333333333,0.333333333333333,0.6,0.0588235294117647,1.8,0.35,1.81157024793388,0.585067666666667,0.213983612079227,0.309114518105218,Male,20,Poland,j,0.514379033202587,0.173537782694164
