ID,version,Load,frequency,HR,FAR,Acc,RT,K,dPrime,criterion,Acc_bsl,K_bsl
S19,ChD_entr_4_BB,4,7,0.875,0.208333333333333,0.833333333333333,0.848917147910833,3.36842105263158,1.96256718187592,-0.169065789438048,0.0810810810810811,0.230769230769231
S19,ChD_entr_4_BB,5,7,0.958333333333333,0.166666666666667,0.895833333333333,0.866628038817919,4.75,2.69908596222395,-0.382121415010272,0,0.2
S19,ChD_entr_4_BB,6,7,0.833333333333333,0.0416666666666667,0.895833333333333,0.957476953718918,4.95652173913043,2.69908596222395,0.382121415010272,0.102564102564103,0.21159420289855
S20,ChD_entr_4_BB,4,0,0.666666666666667,0.0833333333333333,0.791666666666667,0.342579548516611,2.54545454545455,1.8137214263961,0.476133413902591,0,0
S20,ChD_entr_4_BB,5,0,0.541666666666667,0.166666666666667,0.6875,0.363818735079409,2.25,1.07205502171578,0.431394055243813,0,0
S20,ChD_entr_4_BB,6,0,0.5,0.0833333333333333,0.708333333333333,0.359139163858436,2.72727272727273,1.38299412710064,0.691497063550319,0,0
S20,ChD_entr_4_BB,4,4,0.833333333333333,0,0.895833333333333,0.420106700707959,3.33333333333333,Inf,Inf,0.131578947368421,0.30952380952381
S20,ChD_entr_4_BB,5,4,0.75,0.208333333333333,0.770833333333333,0.436685677605692,3.42105263157895,1.48670755169599,0.0688640256519155,0.121212121212121,0.52046783625731
S20,ChD_entr_4_BB,6,4,0.5,0.0833333333333333,0.708333333333333,0.452467075817124,2.72727272727273,1.38299412710064,0.691497063550319,0,0
S20,ChD_entr_4_BB,4,7,0.541666666666667,0.0833333333333333,0.729166666666667,0.378427378264617,2,1.48762758271471,0.639180335743282,-0.0789473684210526,-0.214285714285714
S20,ChD_entr_4_BB,5,7,0.708333333333333,0.166666666666667,0.770833333333333,0.405901837867623,3.25,1.5159438487998,0.209449641701802,0.121212121212121,0.444444444444444
S20,ChD_entr_4_BB,6,7,0.625,0.0833333333333333,0.770833333333333,0.377845189194553,3.54545454545455,1.70163349106501,0.532177381568132,0.0882352941176471,0.3
S21,ChD_entr_4_BB,4,0,1,0,1,0.722522280315031,4,Inf,NaN,0,0
S21,ChD_entr_4_BB,5,0,0.916666666666667,0,0.958333333333333,0.780060618228831,4.58333333333333,Inf,Inf,0,0
S21,ChD_entr_4_BB,6,0,0.916666666666667,0,0.958333333333333,0.798975600809002,5.5,Inf,Inf,0,0
S21,ChD_entr_4_BB,4,4,0.958333333333333,0,0.979166666666667,0.645870872101702,3.83333333333333,Inf,Inf,-0.0208333333333334,-0.0416666666666666
S21,ChD_entr_4_BB,5,4,0.875,0,0.9375,0.702964431485598,4.375,Inf,Inf,-0.0217391304347826,-0.0454545454545454
S21,ChD_entr_4_BB,6,4,1,0,1,0.695061018642773,6,Inf,NaN,0.0434782608695652,0.0909090909090909
S21,ChD_entr_4_BB,4,7,0.958333333333333,0.0416666666666667,0.9375,0.692901325468085,3.82608695652174,3.46332879224449,-2.22044604925031e-16,-0.0625,-0.0434782608695652
S21,ChD_entr_4_BB,5,7,0.875,0,0.9375,0.707312697348182,4.375,Inf,Inf,-0.0217391304347826,-0.0454545454545454
S21,ChD_entr_4_BB,6,7,0.916666666666667,0,0.958333333333333,0.716001982854396,5.5,Inf,Inf,0,0
S22,ChD_entr_4_BB,4,0,1,0,1,0.527144356079856,4,Inf,NaN,0,0
S22,ChD_entr_4_BB,5,0,1,0.0416666666666667,0.979166666666667,0.566519959048892,5,Inf,-Inf,0,0
S22,ChD_entr_4_BB,6,0,0.916666666666667,0.0416666666666667,0.9375,0.601605644206429,5.47826086956522,3.11465852322288,0.174335134510804,0,0
