version,block,frequency,jitter,trial,change,response,RT,loads,ID,gender,hand,age,fixCrossFrameB,targetFrameB,fixCrossFrameA,targetFrameA,resp_type
ChD_entr_4,8,7,false,22,0,Correct,0.658986240826198,6,S15,F,R,25,5,12,10,3,4
ChD_entr_4,8,7,false,23,0,Correct,0.64957134710945,4,S15,F,R,25,13,5,2,10,4
ChD_entr_4,8,7,false,24,0,Correct,0.734297881306265,4,S15,F,R,25,7,14,8,1,4
ChD_entr_4,8,7,false,25,0,Correct,0.593098710067279,6,S15,F,R,25,7,14,8,1,4
ChD_entr_4,8,7,false,26,1,Wrong,0.781347432616458,5,S15,F,R,25,7,14,8,1,2
ChD_entr_4,8,7,false,27,1,Correct,0.508385487860651,5,S15,F,R,25,2,9,13,6,1
ChD_entr_4,8,7,false,28,1,Correct,0.423672265654022,6,S15,F,R,25,11,3,4,12,1
ChD_entr_4,8,7,false,29,0,Correct,0.668414787877409,6,S15,F,R,25,14,6,1,9,4
ChD_entr_4,8,7,false,30,1,Correct,0.414277169221314,6,S15,F,R,25,6,13,9,2,1
ChD_entr_4,8,7,false,31,0,Correct,0.574275066612463,4,S15,F,R,25,10,2,5,13,4
ChD_entr_4,8,7,false,32,0,Correct,0.583768125607166,6,S15,F,R,25,12,4,3,11,4
ChD_entr_4,8,7,false,33,1,Correct,0.508385829190374,5,S15,F,R,25,13,5,2,10,1
ChD_entr_4,8,7,false,34,1,Wrong,0.611927473511605,4,S15,F,R,25,7,14,8,1,2
ChD_entr_4,8,7,false,35,1,Correct,0.564862220874056,4,S15,F,R,25,5,12,10,3,1
ChD_entr_4,8,7,false,36,1,Correct,0.555447327157308,6,S15,F,R,25,8,15,7,0,1
ChD_entr_4,8,7,false,37,0,Correct,0.66839806254633,6,S15,F,R,25,12,4,3,11,4
ChD_entr_4,8,7,false,38,1,Correct,0.546035164107452,6,S15,F,R,25,4,11,11,4,1
ChD_entr_4,8,7,false,39,0,Wrong,0.913128979471803,5,S15,F,R,25,9,1,6,14,3
ChD_entr_4,8,7,false,40,1,Correct,0.480146268015087,6,S15,F,R,25,5,12,10,3,1
ChD_entr_4,8,7,false,41,1,Correct,0.809585287143127,5,S15,F,R,25,2,9,13,6,1
ChD_entr_4,8,7,false,42,1,Correct,0.555446644497861,4,S15,F,R,25,9,1,6,14,1
ChD_entr_4,9,4,true,1,1,Correct,0.536622318369045,4,S15,F,R,25,7,17,0,46,1
ChD_entr_4,9,4,true,2,1,Correct,0.470738200951018,6,S15,F,R,25,26,1,36,5,1
ChD_entr_4,9,4,true,3,1,Correct,0.461321941886272,4,S15,F,R,25,12,5,0,2,1
ChD_entr_4,9,4,true,4,1,Correct,0.574273701279017,4,S15,F,R,25,21,16,5,15,1
ChD_entr_4,9,4,true,5,0,Wrong,0.847234622045653,5,S15,F,R,25,71,18,0,53,3
ChD_entr_4,9,4,true,6,1,Correct,0.480147633333982,5,S15,F,R,25,58,5,48,101,1
ChD_entr_4,9,4,true,7,0,Correct,0.461321259226825,4,S15,F,R,25,34,5,19,19,4
ChD_entr_4,9,4,true,8,0,Wrong,0.55545347115054,6,S15,F,R,25,49,17,3,3,3
ChD_entr_4,9,4,true,9,0,Correct,0.593098027407832,6,S15,F,R,25,46,43,9,1,4
ChD_entr_4,9,4,true,10,0,Correct,0.687222730019421,6,S15,F,R,25,13,29,23,6,4
ChD_entr_4,9,4,true,11,1,Correct,0.687223754008592,4,S15,F,R,25,1,26,19,52,1
ChD_entr_4,9,4,true,12,0,Correct,0.649577832432406,5,S15,F,R,25,61,8,13,66,4
ChD_entr_4,9,4,true,13,1,Correct,0.536632558362617,4,S15,F,R,25,20,4,8,13,1
ChD_entr_4,9,4,true,14,0,Correct,0.668397721216606,4,S15,F,R,25,33,16,75,20,4
ChD_entr_4,9,4,true,15,0,Correct,0.734288323972141,5,S15,F,R,25,15,18,3,38,4
ChD_entr_4,9,4,true,16,1,Correct,0.480146268000535,5,S15,F,R,25,65,12,9,62,1
ChD_entr_4,9,4,true,17,0,Correct,0.517796968251059,4,S15,F,R,25,17,29,144,11,4
ChD_entr_4,9,4,true,18,0,Correct,0.49897400745569,4,S15,F,R,25,56,3,65,118,4
ChD_entr_4,9,4,true,19,1,Correct,0.480147633348533,4,S15,F,R,25,13,26,53,26,1
ChD_entr_4,9,4,true,20,1,Correct,0.621334516586503,6,S15,F,R,25,21,23,1,29,1
ChD_entr_4,9,4,true,21,0,Correct,0.771934245562879,6,S15,F,R,25,39,5,23,13,4
ChD_entr_4,9,4,true,22,0,Correct,0.724872747595946,6,S15,F,R,25,20,23,0,12,4
ChD_entr_4,9,4,true,23,0,Correct,0.527209813989466,6,S15,F,R,25,4,105,26,36,4
ChD_entr_4,9,4,true,24,1,Correct,0.658985216822475,6,S15,F,R,25,37,19,22,16,1
ChD_entr_4,9,4,true,25,1,Correct,0.45191012016614,6,S15,F,R,25,35,92,17,11,1
ChD_entr_4,9,4,true,26,0,Correct,0.536620953035599,5,S15,F,R,25,21,7,21,0,4
ChD_entr_4,9,4,true,27,1,Wrong,0.790759937010589,5,S15,F,R,25,95,42,35,88,2
ChD_entr_4,9,4,true,28,1,Correct,0.602512238465133,6,S15,F,R,25,7,2,16,3,1
ChD_entr_4,9,4,true,29,0,Correct,0.536622659713321,4,S15,F,R,25,8,71,40,14,4
ChD_entr_4,9,4,true,30,1,Correct,0.696635234413552,6,S15,F,R,25,10,11,23,43,1
ChD_entr_4,9,4,true,31,1,Wrong,1.52493527976738,5,S15,F,R,25,21,21,3,8,2
ChD_entr_4,9,4,true,32,0,Correct,0.564859490221716,5,S15,F,R,25,58,5,49,102,4
ChD_entr_4,9,4,true,33,1,Correct,0.602508825138793,5,S15,F,R,25,72,19,10,63,1
ChD_entr_4,9,4,true,34,0,Correct,0.640176592021016,6,S15,F,R,25,7,58,66,18,4
ChD_entr_4,9,4,true,35,0,Correct,0.781347773946181,4,S15,F,R,25,1,25,6,52,4
ChD_entr_4,9,4,true,36,1,Correct,0.433084770048154,5,S15,F,R,25,59,6,9,62,1
ChD_entr_4,9,4,true,37,1,Correct,0.630747703654633,4,S15,F,R,25,15,19,5,16,1
ChD_entr_4,9,4,true,38,0,Correct,0.668401817216945,5,S15,F,R,25,58,5,4,57,4
ChD_entr_4,9,4,true,39,1,Correct,0.508388218527543,6,S15,F,R,25,10,36,9,5,1
ChD_entr_4,9,4,true,40,0,Correct,0.64960513908678,4,S15,F,R,25,21,19,6,24,4
ChD_entr_4,9,4,true,41,1,Correct,0.658984192818753,5,S15,F,R,25,23,16,12,10,1
ChD_entr_4,9,4,true,42,0,Correct,0.856648150428955,5,S15,F,R,25,19,30,11,14,4
ChD_entr_4,10,7,false,1,0,Correct,1.01666072514374,5,S15,F,R,25,15,7,0,8,4
ChD_entr_4,10,7,false,2,0,Correct,0.706046714803961,5,S15,F,R,25,15,7,0,8,4
ChD_entr_4,10,7,false,3,1,Correct,0.404845208858314,6,S15,F,R,25,3,10,12,5,1
ChD_entr_4,10,7,false,4,1,Correct,0.451925821478944,5,S15,F,R,25,8,15,7,0,1
ChD_entr_4,10,7,false,5,1,Correct,0.376611450331984,6,S15,F,R,25,8,15,7,0,1
ChD_entr_4,10,7,false,6,0,Correct,0.433086135367048,5,S15,F,R,25,1,8,14,7,4
ChD_entr_4,10,7,false,7,0,Correct,0.489559113738942,4,S15,F,R,25,3,10,12,5,4
ChD_entr_4,10,7,false,8,0,Correct,0.470735470269574,5,S15,F,R,25,14,6,1,9,4
ChD_entr_4,10,7,false,9,1,Correct,0.51779799224023,4,S15,F,R,25,12,4,3,11,1
ChD_entr_4,10,7,false,10,1,Correct,0.348372571830696,6,S15,F,R,25,5,12,10,3,1
ChD_entr_4,10,7,false,11,0,Correct,0.706046714803961,4,S15,F,R,25,1,8,14,7,4
ChD_entr_4,10,7,false,12,0,Correct,0.546039601422963,6,S15,F,R,25,4,11,11,4,4
ChD_entr_4,10,7,false,13,0,Correct,0.546035505437176,5,S15,F,R,25,9,1,6,14,4
ChD_entr_4,10,7,false,14,1,Correct,0.338960067422013,5,S15,F,R,25,14,6,1,9,1
ChD_entr_4,10,7,false,15,1,Wrong,0.753110602108063,5,S15,F,R,25,11,3,4,12,2
ChD_entr_4,10,7,false,16,1,Correct,0.489566623065621,5,S15,F,R,25,9,1,6,14,1
ChD_entr_4,10,7,false,17,0,Correct,0.593097344748385,6,S15,F,R,25,5,12,10,3,4
ChD_entr_4,10,7,false,18,1,Correct,0.376616229006322,5,S15,F,R,25,5,12,10,3,1
ChD_entr_4,10,7,false,19,0,Correct,0.480147633348533,4,S15,F,R,25,13,5,2,10,4
ChD_entr_4,10,7,false,20,1,Correct,0.433084770033602,4,S15,F,R,25,10,2,5,13,1
ChD_entr_4,10,7,false,21,0,Correct,0.56486734089267,4,S15,F,R,25,12,4,3,11,4
ChD_entr_4,10,7,false,22,1,Correct,0.357785417554551,6,S15,F,R,25,15,7,0,8,1
ChD_entr_4,10,7,false,23,1,Correct,0.395434752457077,6,S15,F,R,25,10,2,5,13,1
ChD_entr_4,10,7,false,24,0,Correct,0.536622318369045,5,S15,F,R,25,1,8,14,7,4
ChD_entr_4,10,7,false,25,1,Correct,0.5742713119564,4,S15,F,R,25,7,14,8,1,1
ChD_entr_4,10,7,false,26,0,Correct,0.696632845076383,5,S15,F,R,25,9,1,6,14,4
ChD_entr_4,10,7,false,27,1,Correct,0.442498298431456,5,S15,F,R,25,13,5,2,10,1
ChD_entr_4,10,7,false,28,0,Correct,0.508386511849822,6,S15,F,R,25,14,6,1,9,4
ChD_entr_4,10,7,false,29,0,Correct,1.38374668983713,6,S15,F,R,25,8,15,7,0,4
ChD_entr_4,10,7,false,30,0,Correct,0.668397721216606,4,S15,F,R,25,14,6,1,9,4
ChD_entr_4,10,7,false,31,0,Correct,0.564860855555162,6,S15,F,R,25,6,13,9,2,4
ChD_entr_4,10,7,false,32,1,Correct,0.395435093801352,4,S15,F,R,25,9,1,6,14,1
ChD_entr_4,10,7,false,33,0,Correct,0.593100758060173,4,S15,F,R,25,15,7,0,8,4
ChD_entr_4,10,7,false,34,1,Correct,0.376608719665091,6,S15,F,R,25,15,7,0,8,1
ChD_entr_4,10,7,false,35,0,Correct,0.649571688439173,4,S15,F,R,25,8,15,7,0,4
ChD_entr_4,10,7,false,36,1,Wrong,0.574277114605356,5,S15,F,R,25,2,9,13,6,2
ChD_entr_4,10,7,false,37,1,Correct,0.395434411127353,6,S15,F,R,25,4,11,11,4,1
ChD_entr_4,10,7,false,38,0,Correct,0.66839635588316,6,S15,F,R,25,10,2,5,13,4
ChD_entr_4,10,7,false,39,1,Correct,0.593097686063557,4,S15,F,R,25,2,9,13,6,1
ChD_entr_4,10,7,false,40,1,Correct,0.451912509488757,4,S15,F,R,25,2,9,13,6,1
ChD_entr_4,10,7,false,41,0,Correct,0.583685181669425,6,S15,F,R,25,2,9,13,6,4
ChD_entr_4,10,7,false,42,1,Correct,0.602509507798241,4,S15,F,R,25,3,10,12,5,1
ChD_entr_4,11,0,true,1,1,Correct,0.762527885161981,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,2,1,Correct,1.12019793213491,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,3,1,Correct,0.649573053772619,5,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,4,0,Correct,0.819003594186215,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,5,1,Wrong,1.05431518005033,5,S15,F,R,25,1,1,0,0,2
ChD_entr_4,11,0,true,6,0,Correct,0.743697756369656,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,7,1,Correct,0.715460925861262,5,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,8,0,Correct,0.60251121446141,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,9,0,Correct,0.574272677289846,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,10,0,Correct,0.640175568031846,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,11,0,Correct,0.640160890708212,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,12,0,Correct,0.555449033820478,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,13,1,Correct,0.451910461495863,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,14,1,Correct,0.89429816800548,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,15,1,Correct,0.677808518947568,5,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,16,0,Correct,1.00724753807561,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,17,1,Correct,0.451911485485034,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,18,0,Correct,1.00724856207933,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,19,0,Correct,0.527211520638084,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,20,0,Correct,0.461322965889995,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,21,1,Correct,0.404846232847485,5,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,22,0,Correct,0.52721117930836,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,23,0,Correct,0.508384463856928,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,24,1,Correct,0.480165041324508,5,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,25,0,Correct,0.508390949179884,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,26,1,Correct,0.564860172881163,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,27,0,Correct,0.611921670862648,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,28,0,Wrong,1.19549728462851,6,S15,F,R,25,1,1,0,0,3
ChD_entr_4,11,0,true,29,1,Correct,0.480146268015087,5,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,30,1,Correct,0.696636599732447,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,31,1,Correct,0.395434752471629,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,32,1,Correct,0.498973666125967,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,33,0,Correct,0.677815004270524,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,34,1,Correct,0.367260727229004,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,35,1,Correct,0.329546197694435,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,36,0,Correct,1.04489857965586,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,37,1,Correct,0.583687912336318,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,38,0,Correct,0.687222388675145,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,39,1,Correct,0.480147974678257,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,11,0,true,40,0,Correct,0.555446303153585,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,41,0,Correct,0.837822458981245,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,11,0,true,42,1,Correct,0.404862616848841,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,12,4,false,1,1,Correct,0.593097686078108,6,S15,F,R,25,27,1,0,26,1
ChD_entr_4,12,4,false,2,0,Correct,0.480146950674534,4,S15,F,R,25,21,22,6,5,4
ChD_entr_4,12,4,false,3,0,Correct,0.640159866704489,4,S15,F,R,25,27,1,0,26,4
ChD_entr_4,12,4,false,4,0,Correct,0.621335881919949,6,S15,F,R,25,16,17,11,10,4
ChD_entr_4,12,4,false,5,0,Wrong,0.649572029768897,4,S15,F,R,25,7,8,20,19,3
ChD_entr_4,12,4,false,6,1,Correct,0.7060501281303,4,S15,F,R,25,22,23,5,4,1
ChD_entr_4,12,4,false,7,1,Correct,0.922540801191935,4,S15,F,R,25,4,5,23,22,1
ChD_entr_4,12,4,false,8,0,Correct,0.677825926938094,4,S15,F,R,25,17,18,10,9,4
ChD_entr_4,12,4,false,9,0,Correct,0.630751116980973,4,S15,F,R,25,2,3,25,24,4
ChD_entr_4,12,4,false,10,0,Correct,0.54603687075607,6,S15,F,R,25,19,20,8,7,4
ChD_entr_4,12,4,false,11,1,Correct,0.470734787610127,6,S15,F,R,25,18,19,9,8,1
ChD_entr_4,12,4,false,12,1,Correct,0.414259761245339,5,S15,F,R,25,25,26,2,1,1
ChD_entr_4,12,4,false,13,1,Correct,0.687222388689697,5,S15,F,R,25,11,12,16,15,1
ChD_entr_4,12,4,false,14,1,Correct,0.72487240625167,6,S15,F,R,25,22,23,5,4,1
ChD_entr_4,12,4,false,15,1,Correct,0.451918653481989,5,S15,F,R,25,2,3,25,24,1
ChD_entr_4,12,4,false,16,1,Correct,0.461322965889995,4,S15,F,R,25,11,12,16,15,1
ChD_entr_4,12,4,false,17,0,Correct,0.395434752457077,4,S15,F,R,25,19,20,8,7,4
ChD_entr_4,12,4,false,18,0,Correct,0.611924060185265,5,S15,F,R,25,7,8,20,19,4
ChD_entr_4,12,4,false,19,0,Wrong,0.800172782734444,5,S15,F,R,25,26,27,1,0,3
ChD_entr_4,12,4,false,20,0,Correct,0.611922694851819,5,S15,F,R,25,25,26,2,1,4
ChD_entr_4,12,4,false,21,0,Correct,0.706047738793131,6,S15,F,R,25,17,18,10,9,4
ChD_entr_4,12,4,false,22,0,Correct,0.555446985827584,5,S15,F,R,25,26,27,1,0,4
ChD_entr_4,12,4,false,23,0,Wrong,0.724873771585117,5,S15,F,R,25,24,25,3,2,3
ChD_entr_4,12,4,false,24,0,Correct,0.630762380963715,4,S15,F,R,25,4,5,23,22,4
ChD_entr_4,12,4,false,25,0,Correct,0.508391290509608,5,S15,F,R,25,21,22,6,5,4
ChD_entr_4,12,4,false,26,1,Correct,0.72487240625167,6,S15,F,R,25,24,25,3,2,1
ChD_entr_4,12,4,false,27,1,Correct,0.649572712428344,4,S15,F,R,25,4,5,23,22,1
ChD_entr_4,12,4,false,28,1,Correct,0.517798674914229,4,S15,F,R,25,19,20,8,7,1
ChD_entr_4,12,4,false,29,1,Correct,0.734287299982971,5,S15,F,R,25,21,22,6,5,1
ChD_entr_4,12,4,false,30,1,Correct,0.451909096162417,5,S15,F,R,25,27,1,0,26,1
ChD_entr_4,12,4,false,31,1,Correct,0.442496933098009,6,S15,F,R,25,9,10,18,17,1
ChD_entr_4,12,4,false,32,1,Correct,0.546040284096962,6,S15,F,R,25,19,20,8,7,1
ChD_entr_4,12,4,false,33,1,Wrong,0.461325355212612,5,S15,F,R,25,18,19,9,8,2
ChD_entr_4,12,4,false,34,0,Correct,0.536624707706214,5,S15,F,R,25,26,27,1,0,4
ChD_entr_4,12,4,false,35,1,Correct,0.649576467098959,4,S15,F,R,25,26,27,1,0,1
ChD_entr_4,12,4,false,36,1,Correct,0.451909778836416,4,S15,F,R,25,14,15,13,12,1
ChD_entr_4,12,4,false,37,0,Correct,0.564884066194645,6,S15,F,R,25,23,24,4,3,4
ChD_entr_4,12,4,false,38,1,Correct,0.555463369799836,6,S15,F,R,25,20,21,7,6,1
ChD_entr_4,12,4,false,39,0,Correct,0.498975714133412,6,S15,F,R,25,18,19,9,8,4
ChD_entr_4,12,4,false,40,0,Correct,0.470811246224912,6,S15,F,R,25,22,23,5,4,4
ChD_entr_4,12,4,false,41,0,Correct,0.442496933098009,6,S15,F,R,25,2,3,25,24,4
ChD_entr_4,12,4,false,42,1,Correct,0.37661281566543,5,S15,F,R,25,12,13,15,14,1
ChD_entr_4,13,7,true,1,0,Correct,0.96961253915244,6,S15,F,R,25,21,3,0,0,4
ChD_entr_4,13,7,true,2,1,Correct,0.404848622184654,4,S15,F,R,25,23,4,15,29,1
ChD_entr_4,13,7,true,3,1,Correct,0.668397379901435,4,S15,F,R,25,3,2,2,14,1
ChD_entr_4,13,7,true,4,1,Correct,1.11078611041477,5,S15,F,R,25,77,24,2,55,1
ChD_entr_4,13,7,true,5,0,Correct,0.536625731709937,5,S15,F,R,25,24,2,14,29,4
ChD_entr_4,13,7,true,6,1,Correct,0.489577204374364,5,S15,F,R,25,48,20,13,5,1
ChD_entr_4,13,7,true,7,0,Correct,0.724889472912473,5,S15,F,R,25,2,1,56,18,4
ChD_entr_4,13,7,true,8,0,Correct,0.734287982642418,4,S15,F,R,25,9,50,19,14,4
ChD_entr_4,13,7,true,9,0,Correct,0.451908413488418,4,S15,F,R,25,26,29,7,15,4
ChD_entr_4,13,7,true,10,0,Correct,0.564859148891992,4,S15,F,R,25,55,2,66,119,4
ChD_entr_4,13,7,true,11,1,Correct,0.451913192162756,4,S15,F,R,25,1,11,0,4,1
ChD_entr_4,13,7,true,12,0,Correct,0.546034481433453,6,S15,F,R,25,42,14,19,10,4
ChD_entr_4,13,7,true,13,1,Correct,0.414259761245339,4,S15,F,R,25,14,29,19,1,1
ChD_entr_4,13,7,true,14,0,Correct,0.696634893069277,5,S15,F,R,25,2,10,5,42,4
ChD_entr_4,13,7,true,15,0,Correct,0.564879287549411,5,S15,F,R,25,15,32,22,38,4
ChD_entr_4,13,7,true,16,0,Correct,0.51779628557706,6,S15,F,R,25,19,2,6,26,4
ChD_entr_4,13,7,true,17,1,Correct,1.02607527753076,6,S15,F,R,25,12,15,19,2,1
ChD_entr_4,13,7,true,18,1,Correct,0.88490102359443,6,S15,F,R,25,2,11,3,18,1
ChD_entr_4,13,7,true,19,1,Correct,0.404846574177209,6,S15,F,R,25,13,3,22,16,1
ChD_entr_4,13,7,true,20,1,Correct,0.659000576820108,5,S15,F,R,25,3,3,5,50,1
ChD_entr_4,13,7,true,21,0,Correct,0.706048421467131,6,S15,F,R,25,11,3,5,32,4
ChD_entr_4,13,7,true,22,1,Correct,0.63075009297725,4,S15,F,R,25,8,35,22,0,1
ChD_entr_4,13,7,true,23,1,Correct,0.508385829190374,4,S15,F,R,25,27,5,16,9,1
ChD_entr_4,13,7,true,24,1,Correct,0.433088524704217,6,S15,F,R,25,11,10,11,21,1
ChD_entr_4,13,7,true,25,1,Correct,0.44249795708718,6,S15,F,R,25,7,15,5,2,1
ChD_entr_4,13,7,true,26,0,Correct,0.47073512893985,4,S15,F,R,25,10,6,11,1,4
ChD_entr_4,13,7,true,27,0,Correct,0.659001259479555,5,S15,F,R,25,7,39,23,27,4
ChD_entr_4,13,7,true,28,1,Correct,0.800172782748996,4,S15,F,R,25,6,16,13,11,1
ChD_entr_4,13,7,true,29,0,Correct,0.555448009831307,6,S15,F,R,25,6,2,13,47,4
ChD_entr_4,13,7,true,30,0,Correct,0.555448351161031,6,S15,F,R,25,44,7,2,9,4
ChD_entr_4,13,7,true,31,0,Correct,0.762522765157919,4,S15,F,R,25,22,17,1,7,4
ChD_entr_4,13,7,true,32,0,Correct,0.762522423828195,6,S15,F,R,25,13,21,4,36,4
ChD_entr_4,13,7,true,33,0,Correct,0.508386853194097,5,S15,F,R,25,4,5,4,8,4
ChD_entr_4,13,7,true,34,0,Correct,0.640159866719041,4,S15,F,R,25,15,3,15,9,4
ChD_entr_4,13,7,true,35,1,Correct,0.414260102589615,5,S15,F,R,25,5,10,22,27,1
ChD_entr_4,13,7,true,36,1,Correct,0.52721015531919,6,S15,F,R,25,36,10,7,1,1
ChD_entr_4,13,7,true,37,1,Correct,0.386021224059223,6,S15,F,R,25,6,11,4,23,1
ChD_entr_4,13,7,true,38,0,Correct,0.376610426342813,4,S15,F,R,25,2,11,41,16,4
ChD_entr_4,13,7,true,39,0,Wrong,0.611923377525818,5,S15,F,R,25,36,7,15,1,3
ChD_entr_4,13,7,true,40,1,Correct,0.62135124190303,5,S15,F,R,25,11,6,13,4,1
ChD_entr_4,13,7,true,41,1,Correct,0.480149339997151,5,S15,F,R,25,23,27,8,0,1
ChD_entr_4,13,7,true,42,1,Correct,0.715464680517325,5,S15,F,R,25,1,4,2,7,1
ChD_entr_4,14,0,true,1,1,Correct,0.931952281582344,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,2,0,Correct,0.574275407942187,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,3,0,Wrong,0.997837423004094,4,S15,F,R,25,1,1,0,0,3
ChD_entr_4,14,0,true,4,0,Correct,0.668397721216606,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,5,0,Correct,0.809585287143127,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,6,0,Wrong,0.809585628472851,5,S15,F,R,25,1,1,0,0,3
ChD_entr_4,14,0,true,7,1,Wrong,0.979022312879679,5,S15,F,R,25,1,1,0,0,2
ChD_entr_4,14,0,true,8,1,Correct,0.574271994615847,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,9,1,Wrong,0.950774218388542,5,S15,F,R,25,1,1,0,0,2
ChD_entr_4,14,0,true,10,1,Correct,0.442502394431795,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,11,0,Correct,0.52721117930836,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,12,1,Correct,0.564860172881163,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,13,0,Correct,0.555449033820478,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,14,0,Correct,0.527226197961718,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,15,1,Correct,0.696636599746998,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,16,1,Correct,0.480147633333982,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,17,1,Correct,0.37661110900226,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,18,1,Wrong,0.706048080122855,5,S15,F,R,25,1,1,0,0,2
ChD_entr_4,14,0,true,19,1,Correct,0.348374619823589,5,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,20,0,Correct,0.451926845468115,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,21,1,Correct,0.602520771795535,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,22,0,Correct,0.451910802825587,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,23,0,Correct,0.45191114415531,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,24,1,Correct,0.339038574029692,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,25,0,Correct,0.564861538229161,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,26,1,Correct,0.404850670177548,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,27,1,Correct,1.10137497135409,5,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,28,1,Correct,0.696636599732447,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,29,1,Correct,0.621374452557066,5,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,30,0,Correct,0.480146950674534,5,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,31,0,Correct,0.498971618133073,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,32,1,Correct,0.630748386299529,6,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,33,0,Correct,0.60251121446141,4,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,34,1,Correct,0.433085111363325,4,S15,F,R,25,1,1,0,0,1
ChD_entr_4,14,0,true,35,0,Correct,0.546035164107452,6,S15,F,R,25,1,1,0,0,4
ChD_entr_4,14,0,true,36,1,Correct,0.39543338712363,6,S15,F,R,25,1,1,0,0,1
